grade,month,day,heat_id,nom_length,billets_qty,l1_length,l2_length,l3_length,l1_romb,l2_romb,l3_romb
SAE 1523,Enero,4,35024845.0,4.4,124,4.41,4.4,4.4,2,2,3.0
SAE 1523,Enero,5,35024846.0,4.4,118,4.41,4.4,4.4,2,3,3.0
SAE 1523,Enero,5,35024847.0,4.4,120,4.41,4.4,4.4,2,5,4.0
SAE 1523,Enero,5,35024848.0,4.4,120,4.41,4.4,4.4,2,4,4.0
SAE 1523,Enero,5,35024849.0,4.4,119,4.41,4.4,4.4,4,4,4.0
SAE 1523,Enero,5,35024850.0,4.4,122,4.41,4.4,4.4,5,3,4.0
SAE 1523,Enero,5,35024851.0,4.4,123,4.4,4.41,4.4,6,2,4.0
SAE 1523,Enero,5,35024852.0,4.4,115,4.41,4.4,4.41,7,2,7.0
SAE 1523,Enero,5,35024853.0,4.4,121,4.4,4.41,4.41,5,2,5.0
SAE 1523,Enero,5,35024854.0,4.4,123,4.4,4.41,4.4,7,2,5.0
SAE 1523,Enero,5,35024855.0,4.4,117,4.4,4.41,4.4,8,4,4.0
SAE 1523,Enero,5,35024856.0,4.4,120,4.41,4.41,4.41,8,4,4.0
SAE 1523,Enero,5,35024857.0,4.4,121,4.4,4.41,4.41,5,3,5.0
SAE 1523,Enero,5,35024858.0,4.4,122,4.4,4.41,4.4,6,3,2.0
SAE 1523,Enero,5,35024859.0,4.4,121,4.41,4.41,4.41,6,3,2.0
SAE 1523,Enero,5,35024860.0,4.4,116,4.4,4.41,4.41,6,3,3.0
SAE 1523,Enero,5,35024861.0,4.4,129,4.4,4.41,4.41,5,2,3.0
SAE 1523,Enero,5,35024862.0,4.4,109,4.4,4.41,4.41,6,3,4.0
SAE 1523,Enero,5,35024863.0,4.4,124,4.41,4.4,4.4,10,4,10.0
SAE 1523,Enero,5,35024864.0,4.4,109,4.41,4.4,4.4,10,2,10.0
SAE 1523,Enero,5,35024865.0,4.4,118,4.41,4.4,4.4,10,5,9.0
SAE 1523,Enero,5,35024866.0,4.4,122,4.41,4.4,4.4,10,6,8.0
SAE 1523,Enero,5,35024867.0,4.4,128,4.41,4.4,4.4,7,4,
SAE 1523,Enero,5,35024868.0,4.4,108,4.41,4.4,4.4,2,3,10.0
SAE 1523,Enero,6,35024869.0,4.4,123,4.41,4.4,4.4,4,2,9.0
SAE 1523,Enero,6,35024870.0,4.4,116,4.41,4.4,4.4,4,2,9.0
SAE 1523,Enero,6,35024871.0,4.4,124,4.41,4.4,4.4,5,3,9.0
SAE 1523,Enero,6,35024872.0,4.4,121,4.4,4.41,4.41,4,3,9.0
SAE 1523,Enero,6,35024873.0,4.4,123,4.4,4.41,4.4,4,3,9.0
SAE 1523,Enero,6,35024874.0,4.4,114,4.4,4.41,4.41,3,3,9.0
SAE 1523,Enero,6,35024875.0,4.4,122,4.4,4.41,4.4,4,4,7.0
SAE 1523,Enero,6,35024876.0,4.4,120,4.4,4.4,4.4,4,4,5.0
SAE 1523,Enero,6,35024877.0,4.4,113,4.41,4.41,,4,3,
SAE 1011,Enero,10,35024783.0,4.4,123,4.4,4.41,4.41,3,4,3.0
SAE 1011,Enero,10,35024884.0,4.4,118,4.4,4.4,4.41,3,4,4.0
SAE 1011,Enero,10,35024885.0,4.4,118,4.4,4.41,4.41,4,4,4.0
SAE 1011,Enero,10,35024886.0,4.4,123,4.4,4.4,4.41,4,3,4.0
SAE 1011,Enero,10,35024887.0,4.4,117,4.41,4.41,4.41,3,3,5.0
SAE 1011,Enero,10,35024888.0,4.4,125,4.41,4.41,4.41,3,3,5.0
SAE 1011,Enero,10,35024889.0,4.4,112,4.41,4.41,4.41,3,3,5.0
SAE 1022,Enero,10,35024890.0,5.13,92,5.14,5.14,5.14,3,4,9.0
SAE 1022,Enero,11,35024891.0,5.13,89,5.14,5.14,5.13,10,6,10.0
SAE 1022,Enero,11,35024892.0,5.13,101,5.14,5.14,5.13,9,2,10.0
SAE 1022,Enero,11,35024893.0,5.13,98,5.13,5.13,5.13,9,3,9.0
SAE 1022,Enero,11,35024894.0,5.13,45,5.13,5.13,5.13,9,3,9.0
SAE 1022,Enero,11,35024895.0,5.13,100,5.13,5.13,5.13,10,8,10.0
SAE 1022,Enero,11,35024896.0,5.13,100,5.13,5.13,5.13,10,8,10.0
SAE 1011,Enero,11,35024897.0,4.4,119,4.4,4.4,4.4,6,4,4.0
SAE 1011,Enero,11,35024925.0,4.4,123,4.41,4.4,4.4,4,4,3.0
SAE 1022,Enero,11,35024898.0,5.13,100,5.13,5.13,5.14,9,7,10.0
SAE 1022,Enero,11,35024899.0,5.13,103,5.14,5.15,5.14,3,3,7.0
SAE 1022,Enero,11,35024900.0,5.13,103,5.14,5.13,5.13,4,3,7.0
SAE 1022,Enero,11,35024901.0,5.13,104,5.13,5.14,5.14,4,3,5.0
SAE 1022,Enero,11,35024902.0,5.13,103,5.14,5.15,5.14,7,4,7.0
SAE 1022,Enero,11,35024903.0,5.13,103,5.14,5.14,5.15,8,4,4.0
SAE 1022,Enero,11,35024904.0,5.13,103,5.13,5.14,5.14,2,5,2.0
SAE 1022,Enero,11,35024905.0,5.13,107,5.13,5.14,5.14,2,5,2.0
SAE 1022,Enero,11,35024906.0,5.13,99,5.13,5.14,5.14,3,6,3.0
SAE 1022,Enero,12,35024907.0,5.13,103,5.13,5.14,5.14,3,6,3.0
SAE 1022,Enero,12,35024908.0,5.13,101,5.13,5.14,5.14,3,5,
SAE 1022,Enero,12,35024909.0,5.13,103,5.13,5.14,5.14,2,5,3.0
SAE 1022,Enero,12,35024910.0,5.13,101,5.13,5.14,5.14,2,5,3.0
SAE 1022,Enero,12,35024911.0,5.13,98,5.13,5.14,5.14,2,5,2.0
SAE 1022,Enero,12,35024912.0,5.13,106,5.13,5.14,5.14,3,4,3.0
SAE 1022,Enero,12,35024913.0,5.13,108,5.13,5.14,5.14,3,4,3.0
SAE 1022,Enero,12,35024914.0,5.13,98,5.13,5.14,5.14,4,5,4.0
SAE 1022,Enero,12,35024915.0,5.13,102,5.13,5.14,5.14,3,4,4.0
SAE 1022,Enero,12,35024916.0,5.13,104,5.13,5.14,5.14,4,4,4.0
SAE 1022,Enero,12,35024917.0,5.13,104,5.13,5.14,5.14,3,3,4.0
SAE 1022,Enero,12,35024918.0,5.13,102,5.13,5.14,5.14,3,2,2.0
SAE 1022,Enero,12,35024919.0,5.13,96,5.13,5.14,5.14,3,2,2.0
SAE 1011,Enero,12,35024920.0,4.4,121,4.41,4.4,4.4,3,2,3.0
SAE 1011,Enero,12,35024926.0,4.4,123,4.41,4.41,4.4,3,2,4.0
SAE 1011,Enero,12,35024927.0,4.4,108,4.4,4.41,4.4,4,4,4.0
SAE 1022,Enero,12,35024921.0,5.13,100,5.13,5.13,5.14,5,6,7.0
SAE 1022,Enero,12,35024922.0,5.13,103,5.14,5.13,5.13,7,3,3.0
SAE 1022,Enero,12,35024923.0,5.13,104,5.13,5.14,5.14,7,2,3.0
SAE 1022,Enero,12,35024924.0,5.13,101,5.13,5.14,5.13,6,3,3.0
SAE 1022,Enero,12,35024931.0,5.13,98,5.13,5.14,5.14,6,3,2.0
SAE 1022,Enero,12,35024932.0,5.13,103,5.14,5.13,5.14,3,2,8.0
SAE 1022,Enero,12,35024933.0,5.13,103,5.14,5.13,5.14,3,3,7.0
SAE 1022,Enero,13,35024934.0,5.13,100,5.14,5.13,5.14,3,3,7.0
SAE 1022,Enero,13,35024935.0,5.13,112,5.14,5.13,5.14,3,3,6.0
SAE 1022,Enero,13,35024936.0,5.13,94,5.14,5.13,5.13,3,2,5.0
SAE 1022,Enero,13,35024937.0,5.13,98,5.14,5.13,5.13,3,2,5.0
SAE 1022,Enero,13,35024938.0,5.13,98,5.14,5.13,5.13,3,2,5.0
SAE 1022,Enero,13,35024939.0,5.13,110,5.14,5.13,5.13,3,3,6.0
SAE 1022,Enero,13,35024940.0,5.13,94,5.14,5.13,5.13,4,3,6.0
SAE 1022,Enero,13,35024941.0,5.13,110,5.14,5.13,5.13,3,3,4.0
SAE 1022,Enero,13,35024942.0,5.13,90,5.14,5.13,5.13,2,1,2.0
SAE 1022,Enero,13,35024943.0,5.13,102,5.14,5.13,5.13,2,2,2.0
SAE 1022,Enero,13,35024944.0,5.13,107,5.14,5.13,5.13,2,2,2.0
SAE 1022,Enero,13,35024945.0,5.13,87,5.14,5.13,5.13,2,2,3.0
SAE 1011,Enero,15,35024928.0,4.4,125,,4.41,4.41,,6,6.0
SAE 1011,Enero,15,35024929.0,4.4,117,4.41,4.4,4.41,3,4,3.0
SAE 1011,Enero,15,35024930.0,4.4,116,4.41,4.4,4.4,3,4,4.0
SAE 1011,Enero,15,35024951.0,4.4,118,4.41,4.4,4.41,3,4,3.0
SAE 1011,Enero,15,35024952.0,4.4,120,4.41,4.4,4.41,3,4,3.0
SAE 1011,Enero,15,35024953.0,4.4,118,4.41,4.4,4.4,3,3,3.0
SAE 1011,Enero,15,35024954.0,4.4,113,4.41,4.4,4.4,3,3,3.0
SAE 1022,Enero,15,35024958.0,5.13,90,5.13,5.14,5.13,7,4,9.0
SAE 1022,Enero,15,35024959.0,5.13,104,5.13,5.14,5.13,5,2,8.0
SAE 1022,Enero,15,35024960.0,5.13,103,5.13,5.14,5.13,5,2,8.0
SAE 1022,Enero,15,35024961.0,5.13,106,5.13,5.14,5.13,4,1,7.0
SAE 1022,Enero,15,35024962.0,5.13,100,5.13,5.14,5.13,4,2,6.0
SAE 1022,Enero,15,35024963.0,5.13,103,5.13,5.14,5.13,4,2,6.0
SAE 1022,Enero,15,35024964.0,5.13,99,4.4,4.4,4.41,4,2,5.0
SAE 1011,Enero,15,35024965.0,4.4,126,4.4,4.4,4.41,3,4,8.0
SAE 1011,Enero,15,35024955.0,4.4,116,4.4,4.4,4.41,2,3,7.0
SAE 1011,Enero,15,35024956.0,4.4,104,4.4,4.4,4.41,2,3,5.0
SAE 1022,Enero,15,35024966.0,5.13,95,5.13,5.13,5.13,3,6,6.0
SAE 1022,Enero,15,35024967.0,5.13,102,5.12,5.13,5.13,10,3,6.0
SAE 1022,Enero,15,35024968.0,5.13,105,5.13,5.13,5.13,10,3,4.0
SAE 1022,Enero,16,35024969.0,5.13,99,5.12,5.13,5.13,6,2,2.0
SAE 1022,Enero,16,35024970.0,5.13,104,5.13,5.14,5.14,6,4,6.0
SAE 1022,Enero,16,35024971.0,5.13,105,5.14,5.13,5.14,4,4,6.0
SAE 1022,Enero,16,35024972.0,5.13,105,5.14,5.14,5.14,4,4,4.0
SAE 1022,Enero,16,35024973.0,5.13,102,5.14,5.14,5.13,4,4,6.0
SAE 1022,Enero,16,35024974.0,5.13,108,5.14,5.14,5.13,5,2,4.0
SAE 1022,Enero,16,35024975.0,5.13,106,5.14,5.14,5.13,8,1,4.0
SAE 1022,Enero,16,35024976.0,5.13,104,5.14,5.14,5.13,8,1,4.0
SAE 1022,Enero,16,35024977.0,5.13,96,5.14,5.13,5.13,7,2,4.0
SAE 1022,Enero,16,35024978.0,5.13,93,5.14,5.13,5.13,7,2,4.0
SAE 1011,Enero,16,35024957.0,4.4,113,4.4,4.4,4.4,4,5,7.0
SAE 1011,Enero,16,35025005.0,4.4,119,4.4,4.4,4.4,4,6,6.0
SAE 1011,Enero,16,35025006.0,4.4,112,4.4,4.4,4.4,3,3,5.0
SAE 1022,Enero,16,35024979.0,5.13,96,5.13,5.13,5.13,4,4,6.0
SAE 1022,Enero,16,35024980.0,5.13,101,5.13,5.13,5.13,4,5,8.0
SAE 1022,Enero,16,35024981.0,5.13,107,5.13,5.13,5.13,4,6,8.0
SAE 1022,Enero,16,35024982.0,5.13,94,5.13,5.13,5.14,6,6,8.0
SAE 1022,Enero,17,35024983.0,5.13,101,5.13,5.13,5.14,6,6,7.0
SAE 1011,Enero,17,35024984.0,4.4,120,4.4,4.41,4.41,3,3,7.0
SAE 1011,Enero,17,35025007.0,4.4,114,4.41,4.4,4.41,4,6,6.0
SAE 1022,Enero,17,35024985.0,5.13,95,5.13,5.14,5.14,2,4,3.0
SAE 1022,Enero,17,35024986.0,5.13,101,5.13,5.14,5.14,2,4,3.0
SAE 1022,Enero,17,35024987.0,5.13,101,5.13,5.14,5.14,2,3,3.0
SAE 1022,Enero,17,35024988.0,5.13,99,5.13,5.14,5.14,2,3,3.0
SAE 1022,Enero,17,35024989.0,5.13,94,5.13,5.14,5.14,4,3,3.0
SAE 1022,Enero,17,35024990.0,5.13,105,5.13,5.14,5.14,3,4,3.0
SAE 1022,Enero,17,35024991.0,5.13,103,5.13,5.13,5.13,5,4,4.0
SAE 1022,Enero,17,35024992.0,5.13,102,5.13,5.13,5.13,4,4,4.0
SAE 1022,Enero,17,35024993.0,5.13,101,5.13,5.14,5.14,4,2,4.0
SAE 1022,Enero,17,35024994.0,5.13,109,5.13,5.13,5.13,4,3,4.0
SAE 1022,Enero,17,35024995.0,5.13,93,5.13,5.13,,4,2,
SAE 1022,Enero,17,35024996.0,5.13,101,5.13,5.13,,4,2,
SAE 1011,Enero,18,35025008.0,4.4,115,4.41,4.4,4.4,4,3,3.0
SAE 1011,Enero,18,35025009.0,4.4,123,4.41,4.4,4.41,3,2,2.0
SAE 1011,Enero,18,35025010.0,4.4,113,4.41,4.41,4.41,4,2,4.0
SAE 1022,Enero,18,35024997.0,5.13,104,5.14,5.13,5.13,4,2,2.0
SAE 1022,Enero,18,35024998.0,5.13,106,5.14,5.13,5.14,4,2,4.0
SAE 1022,Enero,18,35024999.0,5.13,103,5.14,5.14,5.14,4,4,4.0
SAE 1022,Enero,18,35025000.0,5.13,109,5.13,5.13,5.14,2,3,9.0
SAE 1022,Enero,18,35025001.0,5.13,97,5.14,5.13,5.14,2,3,9.0
SAE 1022,Enero,18,35025002.0,5.13,103,5.14,5.14,5.14,2,3,9.0
SAE 1022,Enero,18,35025003.0,5.13,100,5.14,5.14,5.14,2,3,9.0
SAE 1022,Enero,18,35025004.0,5.13,65,5.14,5.14,5.14,2,3,9.0
SAE 1022,Enero,18,35025015.0,5.13,100,5.13,5.13,5.13,2,2,6.0
SAE 1022,Enero,18,35025016.0,5.13,96,5.13,5.13,5.13,2,2,6.0
SAE 1022,Enero,18,35025017.0,5.13,97,5.13,5.13,5.13,3,6,10.0
SAE 1022,Enero,18,35025018.0,5.13,97,5.13,5.13,5.13,3,6,10.0
SAE 1022,Enero,18,35025019.0,5.13,104,5.13,5.13,5.13,2,3,6.0
SAE 1022,Enero,18,35025020.0,5.13,102,5.13,5.13,5.13,2,4,8.0
SAE 1022,Enero,18,35025043.0,5.13,96,5.14,5.14,5.13,8,8,9.0
SAE 1022,Enero,18,35025044.0,5.13,99,5.13,5.14,5.13,7,7,9.0
SAE 1011,Enero,19,35025011.0,4.4,120,4.41,4.41,4.41,2,7,5.0
SAE 1011,Enero,19,35025012.0,4.4,126,4.41,4.41,4.41,1,7,5.0
SAE 1022,Enero,19,35025045.0,5.13,90,5.14,5.14,5.14,3,5,10.0
SAE 1022,Enero,19,35025046.0,5.13,99,5.14,5.14,5.14,3,2,8.0
SAE 1022,Enero,19,35025047.0,5.13,100,5.14,5.14,5.14,3,4,8.0
SAE 1022,Enero,19,35025048.0,5.13,106,5.14,5.14,5.14,3,4,8.0
SAE 1022,Enero,19,35025049.0,5.13,108,5.13,5.14,5.14,2,3,7.0
SAE 1022,Enero,19,35025050.0,5.13,89,5.14,5.14,5.14,2,3,7.0
SAE 1022,Enero,19,35025051.0,5.13,105,5.14,5.14,5.14,2,3,7.0
SAE 1022,Enero,19,35025040.0,5.13,94,5.14,5.14,5.14,2,3,6.0
SAE 1040,Enero,19,35025041.0,5.37,99,5.37,5.37,5.38,2,3,8.0
SAE 1040,Enero,19,35025042.0,5.42,98,5.43,5.42,5.41,1,3,6.0
SAE 1040,Enero,19,35025052.0,5.32,88,5.32,5.34,5.33,2,2,5.0
SAE 1011,Enero,20,35025053.0,4.4,120,4.4,4.41,4.4,5,4,8.0
SAE 1011,Enero,20,35025013.0,4.4,101,4.41,4.41,4.41,3,3,4.0
SAE 1022,Enero,20,35025054.0,5.13,114,5.15,5.14,5.14,7,8,7.0
SAE 1022,Enero,20,35025055.0,5.13,94,5.14,5.14,5.14,7,6,7.0
SAE 1022,Enero,20,350250556.0,5.13,101,5.14,5.15,5.14,7,2,6.0
SAE 1022,Enero,20,35025057.0,5.13,102,5.14,5.14,5.13,1,5,7.0
SAE 1022,Enero,20,35025058.0,5.13,100,5.13,5.14,5.14,1,7,6.0
SAE 1022,Enero,20,35025059.0,5.13,100,5.14,5.15,5.14,1,7,7.0
SAE 1022,Enero,20,35025060.0,5.13,97,5.14,5.13,5.13,7,8,10.0
SAE 1022,Enero,20,35025061.0,5.13,99,5.14,5.13,5.13,7,8,10.0
SAE 1022,Enero,20,35025062.0,5.13,103,5.14,5.13,5.13,7,7,10.0
SAE 1022,Enero,20,35025063.0,5.13,114,5.14,5.13,5.13,7,7,10.0
SAE 1022,Enero,20,35025064.0,5.13,89,5.14,5.13,5.13,7,7,9.0
SAE 1022,Enero,20,35025065.0,5.13,79,5.14,5.13,5.13,7,7,9.0
SAE 1011,Febrero,6,35025083.0,4.4,120,4.41,4.4,4.4,2,2,6.0
SAE 1011,Febrero,6,35025084.0,4.4,119,4.41,4.4,4.41,2,4,4.0
SAE 1011,Febrero,6,35025085.0,4.4,113,4.4,4.41,4.41,3,4,4.0
SAE 1022,Febrero,7,35025098.0,5.13,102,5.14,5.14,5.14,3,2,10.0
SAE 1022,Febrero,7,35025099.0,5.13,107,5.14,5.13,5.14,3,3,8.0
SAE 1022,Febrero,7,35025100.0,5.13,103,5.14,5.14,5.14,3,3,4.0
SAE 1022,Febrero,7,35025101.0,5.13,102,5.13,5.13,5.14,2,2,4.0
SAE 1022,Febrero,7,35025102.0,5.13,108,5.13,5.13,5.14,2,4,2.0
SAE 1022,Febrero,7,35025103.0,5.13,121,5.14,5.14,5.14,2,3,2.0
SAE 1022,Febrero,7,35025104.0,5.13,97,5.14,5.14,5.14,2,2,2.0
SAE 1022,Febrero,7,35025105.0,5.13,92,5.14,5.14,5.14,2,2,2.0
SAE 1022,Febrero,7,35025106.0,5.13,106,5.14,5.14,5.14,2,2,2.0
SAE 1022,Febrero,7,35025107.0,5.13,117,5.14,5.14,5.14,2,3,2.0
SAE 1022,Febrero,7,35025108.0,5.13,105,5.14,5.14,5.14,2,3,2.0
SAE 1022,Febrero,7,35025109.0,5.13,111,5.14,5.14,5.14,2,2,8.0
SAE 1022,Febrero,7,35025110.0,5.13,92,5.14,5.14,5.14,2,2,8.0
SAE 1011,Febrero,7,35025111.0,4.4,128,4.4,4.41,4.41,1,2,4.0
SAE 1011,Febrero,7,35025086.0,4.4,120,4.4,4.4,4.4,6,4,6.0
SAE 1011,Febrero,7,35025087.0,4.4,118,4.41,4.4,4.41,4,4,6.0
SAE 1022,Febrero,8,35025112.0,5.13,108,5.14,5.14,5.15,1,2,8.0
SAE 1022,Febrero,8,35025113.0,5.13,99,5.14,5.14,5.14,3,3,8.0
SAE 1022,Febrero,8,35025114.0,5.13,111,5.14,5.14,5.13,3,3,4.0
SAE 1022,Febrero,8,35025115.0,5.13,112,5.14,5.14,5.14,2,2,7.0
SAE 1022,Febrero,8,35025116.0,5.13,101,5.14,5.14,5.14,2,2,7.0
SAE 1022,Febrero,8,35025117.0,5.13,88,5.14,5.14,5.14,2,3,7.0
SAE 1022,Febrero,8,35025118.0,5.13,34,5.13,5.13,5.13,10,10,9.0
SAE 1022,Febrero,8,35025119.0,5.13,102,5.14,5.13,5.14,10,10,10.0
SAE 1022,Febrero,8,35025120.0,5.13,109,5.13,5.14,5.13,10,10,9.0
SAE 1022,Febrero,8,35025121.0,5.13,100,5.14,5.14,5.13,3,8,8.0
SAE 1011,Febrero,8,35025122.0,4.4,117,4.4,4.41,4.4,4,4,4.0
SAE 1011,Febrero,8,35025088.0,4.4,122,4.41,4.41,4.42,4,3,8.0
SAE 1011,Febrero,9,35025089.0,4.4,110,4.41,4.42,4.42,3,3,6.0
SAE 1022,Febrero,9,35025123.0,5.13,102,5.13,5.14,5.14,3,4,6.0
SAE 1022,Febrero,9,35025124.0,5.13,102,5.14,5.14,5.14,7,7,10.0
SAE 1022,Febrero,9,35025125.0,5.13,108,5.13,5.14,5.14,3,3,10.0
SAE 1022,Febrero,9,35025126.0,5.13,104,5.13,5.14,5.14,2,2,10.0
SAE 1022,Febrero,9,35025127.0,5.13,110,5.13,5.14,5.14,9,2,10.0
SAE 1022,Febrero,9,35025128.0,5.13,109,5.13,5.14,5.14,9,2,10.0
SAE 1022,Febrero,9,35025129.0,5.13,108,5.13,5.14,5.14,9,2,10.0
SAE 1022,Febrero,9,35025130.0,5.13,102,5.13,5.14,5.14,9,2,10.0
SAE 1022,Febrero,9,35025131.0,5.13,107,5.13,5.14,5.14,8,2,9.0
SAE 1022,Febrero,9,35025132.0,5.13,113,5.13,5.14,5.14,7,2,8.0
SAE 1022,Febrero,9,35025133.0,5.13,101,5.13,5.14,5.14,7,2,8.0
SAE 1022,Febrero,9,35025134.0,5.13,105,5.14,5.13,5.14,2,2,8.0
SAE 1022,Febrero,9,35025135.0,5.13,100,5.13,5.14,5.13,2,2,8.0
SAE 1011,Febrero,9,35025136.0,4.4,123,4.4,4.41,4.41,6,4,7.0
SAE 1011,Febrero,9,35025090.0,4.4,128,4.41,4.4,4.4,4,4,5.0
SAE 1011,Febrero,9,35025091.0,4.4,116,4.4,4.41,4.4,4,4,6.0
SAE 1022,Febrero,9,35025137.0,5.13,102,4.4,4.41,4.41,2,8,10.0
SAE 1022,Febrero,9,35025138.0,5.13,109,4.4,4.41,4.41,2,8,9.0
SAE 1011,Febrero,10,35025039.0,4.4,116,4.4,4.41,,6,5,
SAE 1011,Febrero,10,35025092.0,4.4,118,4.4,4.41,4.41,6,5,6.0
SAE 1011,Febrero,12,35025093.0,4.4,127,4.4,4.41,4.41,6,4,7.0
SAE 1011,Febrero,12,35025094.0,4.4,124,4.4,4.41,4.41,6,4,6.0
SAE 1011,Febrero,12,35025095.0,4.4,121,4.4,4.41,4.41,5,3,6.0
SAE 1011,Febrero,12,35025096.0,4.4,127,4.41,4.4,4.4,3,3,3.0
SAE 1011,Febrero,12,35025097.0,4.4,119,4.41,4.41,4.41,3,4,4.0
SAE 1011,Febrero,12,35025164.0,4.4,123,4.4,4.41,4.41,3,3,6.0
SAE 1011,Febrero,12,35025165.0,4.4,111,4.41,4.4,4.41,3,4,6.0
SAE 1022,Febrero,12,35025140.0,5.13,103,5.13,5.13,5.14,9,10,10.0
SAE 1022,Febrero,12,35025141.0,5.13,99,5.13,5.14,5.14,10,9,9.0
SAE 1022,Febrero,12,35025142.0,5.13,107,5.13,5.13,5.14,8,8,8.0
SAE 1022,Febrero,12,35025143.0,5.13,99,5.13,5.13,5.14,8,9,9.0
SAE 1022,Febrero,12,35025144.0,5.13,103,5.13,5.13,5.14,8,8,9.0
SAE 1022,Febrero,12,35025145.0,5.13,107,5.13,5.13,5.14,7,8,8.0
SAE 1022,Febrero,12,35025146.0,5.13,93,5.13,5.13,5.14,7,8,8.0
SAE 1011,Febrero,12,35025166.0,4.4,122,4.4,4.4,4.39,6,5,6.0
SAE 1011,Febrero,12,35025167.0,4.4,111,4.4,4.4,4.39,6,5,6.0
SAE 1022,Febrero,12,35025147.0,5.13,93,5.13,5.14,5.14,10,10,10.0
SAE 1022,Febrero,12,35025148.0,5.13,108,5.13,5.14,5.14,10,10,10.0
SAE 1022,Febrero,12,35025149.0,5.13,99,5.13,5.14,5.13,7,9,10.0
SAE 1022,Febrero,12,35025150.0,5.13,93,5.14,5.13,5.14,8,7,10.0
SAE 1022,Febrero,12,35025151.0,5.13,105,5.13,5.14,5.14,8,4,10.0
SAE 1022,Febrero,13,35025152.0,5.13,112,5.13,5.14,5.14,9,6,10.0
SAE 1022,Febrero,13,35025153.0,5.13,96,5.13,5.14,5.14,9,6,10.0
SAE 1022,Febrero,13,35025154.0,5.13,107,5.13,5.14,5.14,9,7,9.0
SAE 1022,Febrero,13,35025155.0,5.13,107,5.13,5.14,5.14,7,7,8.0
SAE 1022,Febrero,13,35025156.0,5.13,110,5.13,5.14,5.14,7,7,8.0
SAE 1022,Febrero,13,35025157.0,5.13,94,5.13,5.14,5.14,8,7,8.0
SAE 1022,Febrero,13,35025158.0,5.13,113,5.14,5.14,5.13,8,8,4.0
SAE 1022,Febrero,13,35025159.0,5.13,95,5.15,5.15,5.15,10,8,7.0
SAE 1022,Febrero,13,35025160.0,5.13,103,5.13,5.13,5.14,10,8,7.0
SAE 1022,Febrero,13,35025161.0,5.13,100,5.14,5.13,5.13,8,8,7.0
SAE 1022,Febrero,13,35025162.0,5.13,94,5.13,5.14,5.14,8,8,8.0
SAE 1022,Febrero,13,35025163.0,5.13,105,5.14,5.14,5.14,8,8,10.0
SAE 1022,Febrero,13,35025171.0,5.13,102,5.14,5.14,5.14,10,9,10.0
SAE 1022,Febrero,13,35025172.0,5.13,100,5.14,5.14,5.14,10,9,10.0
SAE 1022,Febrero,13,35025173.0,5.13,102,5.14,5.14,5.14,9,9,10.0
SAE 1022,Febrero,13,35025174.0,5.13,101,5.14,5.14,5.14,9,9,10.0
SAE 1011,Febrero,13,35025168.0,4.4,129,4.4,4.41,4.41,6,6,6.0
SAE 1011,Febrero,13,35025169.0,4.4,123,4.4,4.41,4.41,6,5,6.0
SAE 1011,Febrero,14,35025170.0,4.4,104,4.41,4.41,4.4,4,4,3.0
SAE 1022,Febrero,14,35025175.0,5.13,92,5.13,5.14,5.14,6,7,6.0
SAE 1022,Febrero,14,35025176.0,5.13,108,5.13,5.14,5.14,7,7,8.0
SAE 1022,Febrero,14,35025177.0,5.13,111,5.13,5.14,5.14,7,7,8.0
SAE 1022,Febrero,14,35025178.0,5.13,96,5.13,5.14,5.14,7,8,8.0
SAE 1022,Febrero,14,35025179.0,5.13,114,5.13,5.14,5.14,7,8,7.0
SAE 1022,Febrero,14,35025180.0,5.13,103,5.13,5.14,5.14,7,7,8.0
SAE 1022,Febrero,14,35025181.0,5.13,95,5.14,5.14,5.14,5,8,8.0
SAE 1022,Febrero,14,35025182.0,5.13,112,5.14,5.15,5.13,5,5,7.0
SAE 1022,Febrero,14,35025183.0,5.13,101,5.14,5.15,5.15,3,6,6.0
SAE 1022,Febrero,14,35025184.0,5.13,108,5.14,5.14,5.14,3,6,8.0
SAE 1022,Febrero,14,35025185.0,5.13,94,5.14,5.15,5.15,3,8,8.0
SAE 1022,Febrero,14,35025186.0,5.13,106,5.14,5.15,5.15,4,8,7.0
SAE 1022,Febrero,14,35025187.0,5.13,102,5.14,5.14,5.14,4,8,7.0
SAE 1022,Febrero,14,35025188.0,5.13,101,5.14,5.15,5.15,4,8,8.0
SAE 1022,Febrero,14,35025189.0,5.13,94,5.14,5.14,5.13,4,8,8.0
SAE 1011,Febrero,14,35025213.0,4.4,119,4.4,4.41,4.4,3,6,3.0
SAE 1011,Febrero,14,35025214.0,4.4,124,4.41,4.41,4.41,3,4,5.0
SAE 1011,Febrero,15,35025215.0,4.4,109,4.4,4.42,4.4,3,4,5.0
SAE 1022,Febrero,15,35025190.0,5.13,102,5.13,5.14,5.12,8,7,10.0
SAE 1022,Febrero,15,35025191.0,5.13,100,5.14,5.13,5.13,6,7,10.0
SAE 1022,Febrero,15,35025192.0,5.13,101,5.14,5.15,5.14,5,6,10.0
SAE 1022,Febrero,15,35025193.0,5.13,103,5.13,5.13,5.13,5,6,9.0
SAE 1022,Febrero,15,35025194.0,5.13,95,5.14,5.14,5.13,5,6,8.0
SAE 1022,Febrero,15,35025195.0,5.13,109,5.13,5.13,5.13,6,5,7.0
SAE 1022,Febrero,15,35025196.0,5.13,111,5.14,5.14,5.13,4,4,6.0
